"","name","Pwilcox"
"707","nar-maven-plugin",5.74916496557389e-16
"708","narya",0.0206164986392031
"709","nativelibs4java",0.00141158584334208
"710","navit-webos",1.48051034096714e-23
"711","nci-term-browser",2.08558787390553e-13
"712","NEFS",1.7252988545705e-07
"713","neo4j-advanced",1.86131313318131e-06
"714","neo4j-enterprise",7.26593017057095e-64
"715","nessDB",3.56273198829854e-25
"716","netbeans-plugin",8.35766736953436e-89
"717","netboot",1.65646308695427e-40
"718","netcdf-mirror",3.48880153403879e-142
"719","Neutrino",8.38528686675371e-48
"720","newnet",4.3333084634367e-242
"721","NewsBlur",1.13535381024077e-57
"722","nexus-core",0.389246246408381
"723","nexus-peedy",6.51640919204796e-31
"724","ngrinder",2.58871213546968e-107
"725","Nimrod",2.41376627772466e-21
"726","nixos",1.28298636080772e-26
"727","nmap",0.000382938003862938
"728","NME",2.71398846599164e-11
"729","nokogiri",6.24047450977907e-26
"730","NorseSquare",0.775863214297105
"731","Nova",1.00605673394566e-201
"732","Nova_TM_CT0",8.03089381732994e-104
"733","nqp",1.57438163862304e-119
"734","nutz",2.51577723484703e-34
"735","nuxeo",4.40820757331733e-69
"736","nuxeo-core",1.06158559906559e-56
"737","ocl",9.73551132349623e-95
"738","odamex",3.57105938215855e-140
"739","ode",0.231513767324379
"740","odftoolkit",4.70696472485873e-14
"741","ogre",4.1659791471839e-38
"742","oi-userland",1.36552368199859e-93
"743","ojs",1.16500269858422e-67
"744","okapi",1.01847502742483e-73
"745","old_Settings",1.11694369803321e-20
"746","olibc",2.66826801967838e-38
"747","olsr",5.26161781126188e-10
"748","olsrd",9.24497889099685e-37
"749","oltu",2.12500740163662e-93
"750","omar",3.11066544381842e-37
"751","OmegaT",2.98861743212923e-05
"752","onebusaway-nyc",0.255077947216415
"753","ooici-pres",0.558306007029273
"754","opal",0.78452893036346
"755","Open-Transactions",0.730753112441081
"756","openafs-netbsd5",0.32539666801561
"757","openbabel",0.658505477258425
"758","OpenBabel-BFGS",0.487883946093047
"759","openbox_build",0.996585445976441
"760","openbox_packages_apps_Music",0.701720344569172
"761","openbox_sdk",0.853208340320123
"762","openbox_system_core",0.322258098127658
"763","opencv",0.30231922131249
"764","OpenCV",0.969849975628409
"765","opencv_attic",0.000874625552651029
"766","OpenDSA",0.726754261819781
"767","opendylan",0.0418831994433144
"768","openfire",0.725593822279552
"769","openflexo",0.566798534315988
"770","openHackworks",0.970652842875363
"771","openjdk7-jdk",0.0228231597744446
"772","openjdk8-hotspot",4.41676785219888e-06
"773","openjpa",0.949876217124573
"774","openlaszlo",0.197923996811308
"775","openmalaria",0.0139101944644694
"776","OpenML",0.570994738249912
"777","openmole",0.0660831562210296
"778","openmrs-core",0.0902638927121821
"779","openmrs-module-webservices",0.000536126982716122
"780","opennaas",0.445262290932
"781","opennaas-routing-nfv",0.567042212005109
"782","opennebula-torino",0.947184612434924
"783","openpilot",0.4069797610538
"784","OpenPilot",0.969362535540348
"785","openrdf-sesame",0.678085055898864
"786","OpenSAN",0.865835012783392
"787","OpenSees",0.442843147117783
"788","opensextant",0.58522755670403
"789","openshift-external-postgresql-cartridge",0.0491668592067451
"790","OpenSpaces",0.365793047810989
"791","opentaps",0.950133957373757
"792","OpenTripPlanner",0.749982405393917
"793","OpenTripPlanner-mecatran",0.0262439843141363
"794","opentripplanner-svn",0.19276288706041
"795","openvrml",0.825689215036633
"796","OPenWonderland-Protocol",0.492361572003988
"797","openwrt-luci",0.000105957874099044
"798","optaplanner",0.729455375544781
"799","optiq",3.52922216576211e-08
"800","orangeleap-tangerine",0.0184601992993682
"801","ORCID-Source",0.0110106798014318
"802","org",0.000492921219478386
"803","origin-server",0.00055527939175544
"804","original",0.000697479211189363
"805","orion",0.930362667078345
"806","OSMViewer",0.352824974075407
"807","osv",0.772366091383787
"808","otp-mppa",0.208001396279346
"809","otp-winpipes",0.998163597262658
"810","overthere",0.921106214416061
"811","overture",0.11306319373261
"812","overview-server",0.285499578286296
"813","ovirt-engine",0.758123608188798
"814","owfs-cvsimport",1.45092757297631e-11
"815","packages_apps_Bluetooth",0.0327363815041096
"816","packages_apps_Browser",0.409486890316023
"817","packages_apps_Calendar",0.4397286187419
"818","packages_apps_Camera",0.992482330269082
"819","packages_apps_Contacts",0.17491710659012
"820","packages_apps_DCHome",0.530067518129522
"821","packages_apps_DEMENTEDHome",0.409507331973117
"822","packages_apps_DeskClock",0.734705108730024
"823","packages_apps_Dialer",0.078225345975497
"824","packages_apps_Email",0.620355644285335
"825","packages_apps_Exchange",0.433178698975675
"826","packages_apps_Gallery2",0.92304809184228
"827","packages_apps_jellybam_Camera",0.146536996763577
"828","packages_apps_Launcher2",0.177931779966814
"829","packages_apps_LegacyCamera",0.011666422473254
"830","packages_apps_Mms",0.303348610966686
"831","packages_apps_PackageInstaller",0.991879786362748
"832","packages_apps_phone",0.145171721271948
"833","packages_apps_Phone",0.976703928784625
"834","packages_apps_ReVoltLauncher",0.517911942843528
"835","packages_apps_settings",0.255228456897627
"836","packages_apps_Settings",0.241278243419962
"837","packages_apps_SlimLauncher",1.94681399587977e-42
"838","packages_apps_Trebuchet",2.90052169768574e-73
"839","packages_inputmethods_LatinIME",1.68061794448559e-187
"840","packages_Launcher2",3.17248160951321e-14
"841","packages_providers_MediaProvider",7.07261309203654e-37
"842","pangool",1.66192206516886e-17
"843","papers",1.21260949842045e-29
"844","parcupine",0.0448390966893893
"845","pathvisio",6.30127019655451e-69
"846","patientview",9.43618393592594e-58
"847","pcDuino-openFrameworks",6.796156941571e-87
"848","pcl-svn",2.21396099167984e-15
"849","PCLMirror",1.05500737688148e-61
"850","pcp",3.06938323708592e-116
"851","pcsc-lite-clone",0.173117579504267
"852","pd-for-android",6.57148090745842e-43
"853","pdb",0.219403832699956
"854","pdfannot",1.39173197175296e-51
"855","pedestal",4.35881366669386e-45
"856","pegasus",3.40848026389382e-05
"857","perconik",6.25010514563804e-25
"858","pfff",7.37809016636501e-163
"859","phantm",1.87271551054644e-150
"860","Phone_ics",8.72706594056445e-119
"861","PHProjekt",3.88822319856646e-202
"862","PinDroid",1.76566215633136e-07
"863","platform",2.57545763560246e-37
"864","platform-bionic",0.0570707137971802
"865","platform-dalvik",NA
"866","platform-libcore",NA
"867","platform-packages-apps-browser",NA
"868","platform-packages-apps-Mms",NA
"869","platform-packages-Launcher2",NA
"870","platform_bionic",NA
"871","platform_build",NA
"872","platform_dalvik",NA
"873","platform_device_samsung_crespo",NA
"874","platform_device_samsung_tuna",NA
"875","platform_libcore",NA
"876","platform_pacakges_apps_Mms",NA
"877","platform_packages_apps_Bluetooth",NA
"878","platform_packages_apps_Browser",NA
"879","platform_packages_apps_calendar",NA
"880","platform_packages_apps_Calendar",NA
"881","platform_packages_apps_camera",NA
"882","platform_packages_apps_Camera",NA
"883","platform_packages_apps_Contacts",NA
"884","platform_packages_apps_DeskClock",NA
"885","platform_packages_apps_Launcher2",NA
"886","platform_packages_apps_LegacyCamera",NA
"887","platform_packages_apps_mms",NA
"888","platform_packages_apps_Mms",NA
"889","platform_packages_apps_packageinstaller",NA
"890","platform_packages_apps_Phone",NA
"891","platform_packages_apps_Settings",NA
"892","platform_packages_apps_Trebuchet",NA
"893","platform_packages_inputmethods_LatinIME",NA
"894","platform_packages_providers_MediaProvider",NA
"895","platform_system_core",NA
"896","platform_tools_base",NA
"897","play1",NA
"898","play2-war-plugin",NA
"899","player-git-svn",NA
"900","playframework",NA
"901","plovr",NA
"902","pmd",NA
"903","pmd-plugin",NA
"904","podd-redesign",NA
"905","poi",NA
"906","portal",NA
"907","Possom",NA
"908","postgis",NA
"909","PostGIS",NA
"910","poulpe",NA
"911","ppteng",NA
"912","PreciousStones",NA
"913","PrecisExciteTCP",NA
"914","PredictionIO",NA
"915","presents",NA
"916","primat",NA
"917","primefaces",NA
"918","primefaces-dcs",NA
"919","primself",NA
"920","probcore",NA
"921","processing",NA
"922","processing-js",NA
"923","processmaker",NA
"924","proview",NA
"925","psc",NA
"926","psc-mirror",NA
"927","pse-broadcast-encryption",NA
"928","psi-toolkit",NA
"929","ptii",NA
"930","PTP",NA
"931","publicMain",NA
"932","pvs",NA
"933","Pydev",NA
"934","pykaldi",NA
"935","qfs",NA
"936","qi4j-sdk",NA
"937","QuickSearchBox_7025",NA
"938","quneiform",NA
"939","radar-android",NA
"940","railo",NA
"941","rapns",NA
"942","rasdaman",NA
"943","re-factor",NA
"944","red",NA
"945","reddwarf",NA
"946","redmine-java-api",NA
"947","rembrandt",NA
"948","ReplicatorG",NA
"949","repose",NA
"950","requestfactory-addon",NA
"951","restlet-framework-java",NA
"952","RetroidNetplay",NA
"953","reviewboard",NA
"954","ReviewBoard",NA
"955","rhino",NA
"956","rhq-plugins",NA
"957","rhsm-qe",NA
"958","richfaces",NA
"959","richfaces-sandbox",NA
"960","riena",NA
"961","riot",NA
"962","risk-analytics-property-casualty",NA
"963","RMG-Java",NA
"964","robospice",NA
"965","robotframework",NA
"966","ROMControl",NA
"967","ROMS",NA
"968","rootbeer1",NA
"969","rstudio",NA
"970","rsyslog",NA
"971","rt",NA
"972","rter",NA
"973","Ruby-Refactoring",NA
"974","ryyppy",NA
"975","sablecc",NA
"976","saga-cpp-legacy-projects",NA
"977","SAL",NA
"978","salat",NA
"979","SalesforceMobileSDK-Android",NA
"980","sam",NA
"981","SampleRepo",NA
"982","sampletab_converters",NA
"983","samskivert",NA
"984","samtools",NA
"985","sandbox",NA
"986","sane-backends",NA
"987","sane-sq113",NA
"988","sane-ss35p",NA
"989","sankoreorg",NA
"990","saros",NA
"991","SCADS",NA
"992","scala-before-git",NA
"993","scala-ide",NA
"994","scalagwt-gwt",NA
"995","Scalala",NA
"996","scalaris",NA
"997","scalatest",NA
"998","scaliendb",NA
"999","Scaling-HDFS-NameNode",NA
"1000","scaloid",NA
"1001","scm-manager",NA
"1002","screensaver",NA
"1003","ScrollingMenuSign",NA
"1004","scrooge",NA
"1005","SDL",NA
"1006","sdl-2",NA
"1007","SDL-mirror",NA
"1008","sdl-wayland",NA
"1009","SDL_PSL1GHT",NA
"1010","SDL2",NA
"1011","se",NA
"1012","sea-of-ql",NA
"1013","seal",NA
"1014","seattle",NA
"1015","selenium",NA
"1016","SensorWebClient",NA
"1017","SeriesGuide",NA
"1018","serval-dna",NA
"1019","servicemix3",NA
"1020","sgf",NA
"1021","shared",NA
"1022","sharenav",NA
"1023","Shenzhen_BGIC_0101_2013",NA
"1024","shindigorng",NA
"1025","shinken",NA
"1026","shipgame",NA
"1027","shogun_gsoc",NA
"1028","showcase",NA
"1029","showtime_zh",NA
"1030","shrinkwrap",NA
"1031","sigar",NA
"1032","signserver",NA
"1033","Silverpeas-Core",NA
"1034","sip-servlets",NA
"1035","sipXtapi",NA
"1036","sipXtapi-svn-mirror",NA
"1037","skysail-server-ext",NA
"1038","skywriting",NA
"1039","slicer2",NA
"1040","slipstream",NA
"1041","smali-with-plugins",NA
"1042","SmartAppContiki",NA
"1043","smos-box",NA
"1044","smsdroid",NA
"1045","soapui",NA
"1046","soar",NA
"1047","social-engineer-toolkit",NA
"1048","SocialSDK",NA
"1049","sod",NA
"1050","softwaremill-common",NA
"1051","sonar-php",NA
"1052","sonar-plugins",NA
"1053","sortmybox",NA
"1054","SpagoBI-V4x",NA
"1055","spark",NA
"1056","spatial",NA
"1057","spatial-solr-sandbox",NA
"1058","Spontaneous",NA
"1059","Sports-Elimination-TP3",NA
"1060","Spout",NA
"1061","Spoutcraft",NA
"1062","SPREAD",NA
"1063","spring",NA
"1064","spring-batch",NA
"1065","spring-data-graph",NA
"1066","spring-integration",NA
"1067","spring-jdbc-bare",NA
"1068","spring-ldap",NA
"1069","spring-python",NA
"1070","spring-roo",NA
"1071","spring-roo-custom",NA
"1072","spring-security",NA
"1073","spring-social-linkedin",NA
"1074","SpringLS",NA
"1075","springside4",NA
"1076","spyglass",NA
"1077","squirrel-sql",NA
"1078","SSP",NA
"1079","stanbol",NA
"1080","statalign",NA
"1081","status-net-mirror",NA
"1082","stbolt",NA
"1083","strategoxt",NA
"1084","stratosphere",NA
"1085","stratosphere-sopremo",NA
"1086","Stroika",NA
"1087","struts1",NA
"1088","studia",NA
"1089","suite",NA
"1090","sushi",NA
"1091","svnkit",NA
"1092","SwingLibrary",NA
"1093","swingx",NA
"1094","sx10",NA
"1095","symmetry",NA
"1096","SynapseWebClient",NA
"1097","syncany",NA
"1098","system_core",NA
"1099","system_extras",NA
"1100","ta-thrift",NA
"1101","tamarin-central",NA
"1102","tapestry-5",NA
"1103","tapestry4",NA
"1104","tappxi",NA
"1105","Tasks",NA
"1106","tcf",NA
"1107","teapot",NA
"1108","teeda",NA
"1109","teiid",NA
"1110","teiid-designer",NA
"1111","temp-jbosstools-server",NA
"1112","tesb-rt-se",NA
"1113","test",NA
"1114","Test",NA
"1115","testdroid-api",NA
"1116","testlink-code",NA
"1117","testlink-japanese-localization",NA
"1118","testng",NA
"1119","the_grinder",NA
"1120","TheAdventure",NA
"1121","TheFinalDawn",NA
"1122","theqvd",NA
"1123","thesis-ics-platform-system-core",NA
"1124","thinkparity",NA
"1125","thrax",NA
"1126","thredds",NA
"1127","THREDDS",NA
"1128","threepress-rdfa",NA
"1129","threetenbp",NA
"1130","thrift",NA
"1131","TiddlyWiki5",NA
"1132","tigase-server",NA
"1133","tigervnc",NA
"1134","TinkersConstruct",NA
"1135","tinyos-2",NA
"1136","tinyos-main",NA
"1137","tinyos-main-mab-github",NA
"1138","tinyos-mote-localization",NA
"1139","tip",NA
"1140","tomahawk-resolvers",NA
"1141","tomcat60",NA
"1142","tomee",NA
"1143","topkey",NA
"1144","torquebox",NA
"1145","TrackerApp",NA
"1146","TrakEM2",NA
"1147","translate",NA
"1148","Triana",NA
"1149","trusted-mr",NA
"1150","tuxguitar",NA
"1151","twesos",NA
"1152","twin",NA
"1153","TWRP2-CM7_build",NA
"1154","tycho",NA
"1155","typology",NA
"1156","ua-parser",NA
"1157","uclinux",NA
"1158","udig-platform",NA
"1159","UML-Modeling",NA
"1160","Umple",NA
"1161","UniversalMediaServer",NA
"1162","untitled0815",NA
"1163","UP-Class-Admin",NA
"1164","Urho3D",NA
"1165","uwsgi",NA
"1166","Vajra",NA
"1167","Vanilla",NA
"1168","Vault",NA
"1169","vbrowser",NA
"1170","vespucci",NA
"1171","Vietnamese-LatinIME",NA
"1172","visad",NA
"1173","visage-compiler",NA
"1174","viskit",NA
"1175","Vitro",NA
"1176","VIVO",NA
"1177","vlc-ports-android",NA
"1178","vooga",NA
"1179","vortex",NA
"1180","vraptor",NA
"1181","vrpn",NA
"1182","vrpn_ovr",NA
"1183","vwf",NA
"1184","waf",NA
"1185","wagic",NA
"1186","wala-mirror",NA
"1187","WaveScript",NA
"1188","web",NA
"1189","web-conf",NA
"1190","web-platform-tests",NA
"1191","webgme",NA
"1192","weblabdeusto",NA
"1193","weblounge",NA
"1194","webrtc",NA
"1195","webtools",NA
"1196","webui-framework",NA
"1197","webvo",NA
"1198","webwork2",NA
"1199","weka",NA
"1200","wheelmap-android",NA
"1201","wicketstuff-import-backup",NA
"1202","wilink",NA
"1203","wms-api",NA
"1204","wordpress-ios",NA
"1205","WordPress-iOS",NA
"1206","wpi-suite-tng",NA
"1207","wtcpp",NA
"1208","www",NA
"1209","xalan-j",NA
"1210","xdocreport",NA
"1211","xen-api",NA
"1212","xena",NA
"1213","xerces",NA
"1214","xerces2-j",NA
"1215","xercesj",NA
"1216","xiao-e-dai-kuan-site-app",NA
"1217","xlcloud",NA
"1218","xournalpp",NA
"1219","xp-experiments",NA
"1220","xplugin",NA
"1221","XPrivacy",NA
"1222","xronos",NA
"1223","xrootd",NA
"1224","xsemantics",NA
"1225","xtend",NA
"1226","xwords",NA
"1227","yacy",NA
"1228","yarn-comment",NA
"1229","yaxim",NA
"1230","yobi",NA
"1231","zapsrnpr",NA
"1232","zendserver-sdk-java",NA
"1233","zlomekfs",NA
"1234","ZooTypers",NA
