"","names","rq1df","rq2df"
"1167","Vanilla",56.8312444347088,53.2329487813911
"1168","Vault",13.4957251103903,12.6412372404497
"1169","vbrowser",0,0
"1170","vespucci",0,0
"1171","Vietnamese-LatinIME",0.0678177141225642,0.0635238052283903
"1172","visad",115.425749436604,108.11751649872
"1173","visage-compiler",205.148585220757,192.159510815881
"1174","viskit",2.37361999428975,2.22333318299366
"1175","Vitro",67.8855318366868,63.5873290336187
"1176","VIVO",16.4797045317831,15.4362846704988
"1177","vlc-ports-android",35.8755707708365,33.6040929658185
"1178","vooga",105.320910032342,98.6524695196902
"1179","vortex",2.78052627902513,2.604476014364
"1180","vraptor",57.9841455747924,54.3128534702737
"1181","vrpn",1.96671370955436,1.84219035162332
"1182","vrpn_ovr",43.267701610196,40.528187735713
"1183","vwf",46.8620404586919,43.8949494128177
"1184","waf",2.57707313665744,2.41390459867883
"1185","wagic",94.8091643433448,88.8062797092897
"1186","wala-mirror",0,0
"1187","WaveScript",19.2602308108082,18.0407606848628
"1188","web",0,0
"1189","web-conf",56.8990621488314,53.2964725866195
"1190","web-platform-tests",43.8780610372991,41.0999019827685
"1191","webgme",128.378932834014,120.250563297343
"1192","weblabdeusto",68.7671621202801,64.4131385015878
"1193","weblounge",97.0471489093894,90.9025652818265
"1194","webrtc",415.722587571319,389.400926050033
"1195","webtools",0,0
"1196","webui-framework",12.6819125409195,11.878951577709
"1197","webvo",6.10359427103078,5.71714247055513
"1198","webwork2",150.962231636828,141.403990438397
"1199","weka",255.062422814964,238.913031463976
"1200","wheelmap-android",20.6165850932595,19.3112367894307
"1201","wicketstuff-import-backup",63.4773804187201,59.4582816937733
"1202","wilink",65.3084587000294,61.1734244349399
"1203","wms-api",5.22196398743745,4.89133300258605
"1204","wordpress-ios",92.5711797773002,86.7099941367528
"1205","WordPress-iOS",219.661576042986,205.753605134756
"1206","wpi-suite-tng",13.7669959668805,12.8953324613632
"1207","wtcpp",28.4156222173544,26.6164743906955
"1208","www",0.542541712980514,0.508190441827122
"1209","xalan-j",93.6562632032612,87.726375020407
"1210","xdocreport",0.0678177141225642,0.0635238052283903
"1211","xen-api",56.0174318652381,52.4706631186504
"1212","xena",10.0370216901395,9.40152317380177
"1213","xerces",2.03453142367693,1.90571415685171
"1214","xerces2-j",115.697020293095,108.371611719634
"1215","xercesj",127.700755692788,119.615325245059
"1216","xiao-e-dai-kuan-site-app",0.203453142367693,0.190571415685171
"1217","xlcloud",5.76450570041796,5.39952344441318
"1218","xournalpp",19.0567776684406,17.8501892691777
"1219","xp-experiments",17.3613348153764,16.2620941384679
"1220","xplugin",14.7164439645964,13.7846657345607
"1221","XPrivacy",88.4342992158238,82.835042017821
"1222","xronos",0,0
"1223","xrootd",65.4440941282745,61.3004720453967
"1224","xsemantics",0,0
"1225","xtend",0.339088570612821,0.317619026141952
"1226","xwords",168.798290451062,158.110751213463
"1227","yacy",0,0
"1228","yarn-comment",19.7349548096662,18.4854273214616
"1229","yaxim",6.30704741339847,5.9077138862403
"1230","yobi",41.1653524723965,38.5589497736329
"1231","zapsrnpr",0.0678177141225642,0.0635238052283903
"1232","zendserver-sdk-java",0,0
"1233","zlomekfs",66.461359840113,62.2533291238225
"1234","ZooTypers",11.3255582584682,10.6084754731412
